,0
event_0,-172.86758448060064
event_1,-140.8675844806006
event_2,-165.26758448060062
event_3,-146.06758448060063
event_4,-228.06758448060066
event_5,-234.46758448060064
event_6,-241.2675844806006
event_7,-213.26758448060062
event_8,-206.06758448060066
event_9,-174.06758448060063
event_10,-93.66758448060065
event_11,-151.26758448060062
event_12,-227.66758448060062
event_13,-253.26758448060062
event_14,-111.26758448060065
event_15,-75.26758448060063
event_16,-85.66758448060062
event_17,-129.66758448060062
event_18,-61.66758448060063
event_19,-355.6675844806006
event_20,-182.06758448060063
event_21,-494.4675844806007
event_22,-34.86758448060064
event_23,-274.4675844806006
event_24,-174.46758448060064
event_25,-77.66758448060062
event_26,-84.46758448060065
event_27,-158.46758448060064
event_28,-275.2675844806007
event_29,-369.2675844806006
event_30,-84.86758448060064
event_31,-100.46758448060065
event_32,-192.4675844806006
event_33,-98.06758448060064
event_34,-112.86758448060066
event_35,-339.26758448060065
event_36,-391.6675844806005
event_37,-167.66758448060065
event_38,-101.66758448060062
event_39,-372.4675844806006
event_40,-122.86758448060066
event_41,-350.0675844806006
event_42,-194.46758448060066
event_43,-99.26758448060065
event_44,-140.4675844806006
event_45,-66.06758448060064
event_46,-420.06758448060066
event_47,-154.86758448060064
event_48,-166.46758448060064
event_49,-54.067584480600644
event_50,-99.66758448060062
event_51,-162.46758448060058
event_52,-176.46758448060064
event_53,-68.86758448060061
event_54,-76.86758448060063
event_55,-74.86758448060064
event_56,-256.0675844806006
event_57,-44.86758448060065
event_58,-258.86758448060067
event_59,-47.66758448060063
event_60,-79.66758448060062
event_61,-94.06758448060063
event_62,-194.4675844806006
event_63,-254.4675844806006
event_64,-58.86758448060064
event_65,-69.66758448060064
event_66,-262.06758448060066
event_67,-71.66758448060064
event_68,-97.66758448060065
event_69,-87.26758448060063
event_70,-150.86758448060064
event_71,-93.26758448060063
event_72,-194.0675844806006
event_73,-171.66758448060065
event_74,-61.667584480600645
event_75,-119.26758448060065
event_76,-132.46758448060064
event_77,-101.26758448060065
event_78,-251.66758448060057
event_79,-152.8675844806006
event_80,-65.26758448060063
event_81,-146.0675844806006
event_82,-130.0675844806006
event_83,-207.2675844806006
event_84,-109.66758448060064
event_85,-134.06758448060063
event_86,-91.26758448060063
event_87,-150.06758448060063
event_88,-98.06758448060063
event_89,-118.46758448060065
event_90,-87.26758448060065
event_91,-455.66758448060074
event_92,-224.06758448060063
event_93,-55.667584480600645
event_94,-107.26758448060063
event_95,-216.8675844806006
event_96,-213.66758448060057
event_97,-438.86758448060067
event_98,-107.26758448060065
event_99,-42.46758448060064
event_100,-113.66758448060062
event_101,-144.86758448060064
event_102,-130.06758448060063
event_103,-147.26758448060065
event_104,-396.4675844806005
event_105,-190.4675844806006
event_106,-218.46758448060066
event_107,-172.06758448060066
event_108,-190.06758448060063
event_109,-79.26758448060062
event_110,-62.467584480600635
event_111,-363.2675844806006
event_112,-282.8675844806006
event_113,-121.66758448060062
event_114,-64.46758448060064
event_115,-164.06758448060063
event_116,-66.06758448060063
event_117,-428.46758448060064
event_118,-179.6675844806006
event_119,-92.06758448060063
event_120,-478.86758448060044
event_121,-210.4675844806006
event_122,-342.86758448060067
event_123,-161.26758448060062
event_124,-226.46758448060064
event_125,-124.46758448060062
event_126,-248.46758448060058
event_127,-137.26758448060062
event_128,-372.06758448060054
event_129,-71.26758448060065
event_130,-408.0675844806006
event_131,-243.6675844806006
event_132,-154.06758448060066
event_133,-81.66758448060062
event_134,-322.86758448060067
event_135,-277.2675844806007
event_136,-91.66758448060064
event_137,-418.8675844806006
event_138,-246.4675844806006
event_139,-107.26758448060062
event_140,-119.66758448060064
event_141,-241.6675844806006
event_142,-91.66758448060065
event_143,-253.2675844806006
event_144,-96.46758448060062
event_145,-80.46758448060064
event_146,-146.0675844806006
event_147,-170.46758448060064
event_148,-68.06758448060064
event_149,-312.46758448060064
event_150,-213.66758448060062
event_151,-95.66758448060062
event_152,-176.0675844806007
event_153,-96.86758448060063
event_154,-66.06758448060063
event_155,-279.6675844806006
event_156,-264.0675844806006
event_157,-82.86758448060064
event_158,-126.46758448060062
event_159,-181.66758448060068
event_160,-158.06758448060063
event_161,-156.4675844806007
event_162,-251.2675844806006
event_163,-90.86758448060064
event_164,-75.26758448060065
event_165,-158.0675844806007
event_166,-164.46758448060066
event_167,-195.66758448060068
event_168,-138.86758448060064
event_169,-406.4675844806006
event_170,-89.66758448060064
event_171,-290.46758448060064
event_172,-240.86758448060058
event_173,-103.66758448060062
event_174,-180.86758448060058
event_175,-452.4675844806006
event_176,-205.26758448060062
event_177,-57.667584480600645
event_178,-288.86758448060067
event_179,-78.86758448060066
event_180,-92.06758448060066
event_181,-98.46758448060064
event_182,-316.4675844806006
event_183,-113.26758448060062
event_184,-73.26758448060063
event_185,-185.2675844806006
event_186,-160.06758448060063
event_187,-236.06758448060063
event_188,-186.8675844806006
event_189,-261.6675844806006
event_190,-140.06758448060063
event_191,-186.4675844806006
event_192,-158.46758448060064
event_193,-124.86758448060064
event_194,-133.66758448060062
event_195,-167.66758448060062
event_196,-226.46758448060064
event_197,-205.26758448060062
event_198,-207.66758448060062
event_199,-249.66758448060062
event_200,-322.86758448060067
event_201,-155.66758448060062
event_202,-304.06758448060066
event_203,-296.4675844806007
